All_India_Rank,Percentile
597503,40.2498295
597659,40.2342199
597961,40.204029
598085,40.1916023
598094,40.1906476
598144,40.1856074
598248,40.1752727
598374,40.1626933
598440,40.1561627
598502,40.149895
598590,40.1410902
598664,40.1337193
598811,40.1189865
598843,40.1158405
599053,40.094899
599225,40.0777095
599339,40.0662049
599360,40.0641168
599398,40.0603789
599433,40.0567925
599580,40.042134
599626,40.0374432
599705,40.0295845
600015,39.9986578
600231,39.9769641
600313,39.9687936
600322,39.9678213
600554,39.9448003
600706,39.9295632
600759,39.9242094
601211,39.8790254
601291,39.8710198
601390,39.8611692
601523,39.8477741
601530,39.8471366
601663,39.8338539
602015,39.7986608
602141,39.785887
602335,39.76657
602368,39.763249
602484,39.7517075
602682,39.7317992
602691,39.7308977
602925,39.7077085
602936,39.7065309
603233,39.6768061
603472,39.6529182
603494,39.6507073
603717,39.6284499
603819,39.6181684
603845,39.6156093
604166,39.5835114
604444,39.5556477
604477,39.5524638
604594,39.5406777
604903,39.5098509
605024,39.4977057
605257,39.4744817
605308,39.4692479
605393,39.4607458
605415,39.4585547
605526,39.4475067
605563,39.4438771
605772,39.4229797
605826,39.4173845
605971,39.4030125
606091,39.3908394
606180,39.3821398
606190,39.3811559
606362,39.363898
606396,39.3605042
606692,39.3309037
606851,39.3149608
607049,39.2952216
607101,39.2899884
607173,39.2828465
607175,39.2825943
607192,39.2808569
607199,39.2801232
607245,39.2755068
607268,39.2733656
607333,39.2667771
607439,39.2562169
607469,39.2532892
607507,39.2493719
607664,39.2336686
607840,39.2160934
608375,39.1626015
608529,39.1472944
608532,39.1469783
608806,39.119531
609016,39.0985725
609136,39.0864911
609254,39.074715
609607,39.0393849
609665,39.0335355
609962,39.0039602
610054,38.9947266
610128,38.9873009
610156,38.9844999
610289,38.9711247
610425,38.9575511
610565,38.9436168
610593,38.9407735
610609,38.9391891
610619,38.9381948
610724,38.9276659
610793,38.9207516
610820,38.9180194
611087,38.8913927
611188,38.8813309
611285,38.8715178
611337,38.8663988
611534,38.8467141
611597,38.8403505
611799,38.8202711
611855,38.8145807
611861,38.8139949
612262,38.7738919
612278,38.7722115
612638,38.7363504
612871,38.7129522
613096,38.6904882
613146,38.6855299
613201,38.680073
613209,38.679146
613660,38.6340777
613777,38.6224691
613839,38.6162232
613893,38.6108336
613935,38.6065474
614883,38.511781
615310,38.4690916
615316,38.4684571
615336,38.4664163
615497,38.4503745
615526,38.4475677
615528,38.447303
615609,38.4392687
615636,38.436509
615836,38.4164618
615845,38.4156639
615925,38.4076106
616018,38.3983481
616111,38.3889466
616697,38.3304519
616774,38.3227534
617169,38.2832145
617411,38.2589597
617475,38.2525977
617552,38.2449306
617829,38.2172117
618055,38.1946301
618167,38.1834506
618608,38.1392676
618675,38.1325422
618700,38.1300981
618792,38.1208835
618963,38.1038393
619039,38.0961463
619069,38.093251
619158,38.0843677
619250,38.0751
619304,38.069703
619354,38.0646616
619358,38.0642729
619411,38.0589796
619677,38.0324721
620198,37.9802964
620220,37.9780339
620319,37.9682128
620345,37.9656413
620349,37.9651987
620535,37.9466735
620806,37.9195389
621149,37.8851475
621442,37.8558724
621664,37.8337113
621672,37.8328167
622293,37.7708168
622348,37.7652119
622353,37.7648512
622763,37.7238454
622992,37.7009252
623489,37.6511662
623512,37.6489085
623644,37.6356743
623831,37.6169485
623933,37.6067831
624039,37.5962349
624079,37.5922022
624267,37.5734725
624354,37.5647383
624475,37.5526329
624524,37.5476196
624564,37.5436857
624614,37.5386468
625123,37.4877908
625216,37.4784653
625248,37.4752811
625405,37.4596531
625408,37.4593238
625421,37.4580504
625474,37.45262
625561,37.4440029
625908,37.4093483
626004,37.3997753
626122,37.3878226
626158,37.3842824
626242,37.3759517
626733,37.3267904
626850,37.3150545
627017,37.2983225
627471,37.2529526
627601,37.2399156
627981,37.2020029
628043,37.1958448
628147,37.185337
628178,37.1823129
628239,37.1762423
628301,37.1699999
628363,37.1637195
629050,37.0951193
629087,37.0913973
629120,37.0880922
629252,37.0748727
629330,37.0671043
629472,37.0529255
629760,37.0242195
629951,37.0050056
629968,37.0033756
629989,37.0012179
630106,36.989495
630217,36.9784074
630375,36.9625389
630761,36.9240153
630785,36.9215004
631275,36.8725569
631422,36.8579055
631822,36.8179597
632114,36.7887715
632126,36.7874882
632191,36.7810078
632468,36.7533492
632602,36.7398335
632668,36.7333202
632675,36.7325586
632803,36.7197914
632841,36.715977
633050,36.6951218
633236,36.6765275
633488,36.6513446
633581,36.6420174
633730,36.6271086
633882,36.6119927
633902,36.6098238
634003,36.5998848
634028,36.5972855
634201,36.5800285
634204,36.5796837
634214,36.5786649
634432,36.5569242
634436,36.5565521
634505,36.5496237
634728,36.5272729
634921,36.5081806
635111,36.4890599
635350,36.4651467
635355,36.4645824
635456,36.4544687
635513,36.448786
635567,36.4434541
635620,36.4380505
635817,36.4183466
635845,36.415627
635848,36.415316
635953,36.4047615
635964,36.4036454
635977,36.4024719
636272,36.3729179
636494,36.3506318
636569,36.3431353
636570,36.3430819
636645,36.3356366
636673,36.3328298
636739,36.3262566
636825,36.3175255
636848,36.3153112
636852,36.3149713
637216,36.2785666
637336,36.2665179
637629,36.2373174
637641,36.2360305
637689,36.2312521
637704,36.2297022
638355,36.164561
638508,36.1492562
638524,36.1477091
638566,36.1434894
638714,36.1286116
638889,36.1111487
639168,36.0832841
639326,36.0675364
639817,36.0183992
639909,36.0091964
639996,36.0004507
640032,35.9969012
640073,35.992866
640222,35.9779078
640283,35.9717246
640303,35.9697374
640324,35.9677294
640473,35.9527888
640659,35.9341963
641483,35.8517694
641520,35.8481252
641564,35.843685
641576,35.8424907
641682,35.8318574
641713,35.8288461
641745,35.8255889
641766,35.8235304
641787,35.8213403
641875,35.8126867
641965,35.8036639
642008,35.7992045
642116,35.7884599
642317,35.7684239
642395,35.760534
642500,35.7500934
642516,35.7485213
642821,35.7179908
642901,35.7100269
642916,35.7084653
643331,35.6668878
643512,35.6489491
643520,35.6481488
643622,35.6380252
644101,35.5898896
644217,35.5784375
644334,35.5666016
644512,35.5489878
644528,35.5473244
644650,35.5350524
644843,35.515839
644937,35.5063723
644949,35.505215
645041,35.4960103
645160,35.4841872
645178,35.4823907
645228,35.4772701
645393,35.4608529
645415,35.4586177
645455,35.4545294
645524,35.4476652
645714,35.4288168
645824,35.4177179
645850,35.41515
645972,35.4028894
646014,35.398673
646390,35.3611014
646401,35.3599867
646597,35.3403253
646637,35.3363498
646668,35.3333354
646696,35.330481
646764,35.3237013
646767,35.3234117
646874,35.3127157
647037,35.2964573
647062,35.2938451
647391,35.2610285
647417,35.2584378
647494,35.2507493
647502,35.2498294
647603,35.2398127
647813,35.2188858
647936,35.206495
648040,35.1961242
648203,35.179839
648334,35.1666487
648358,35.1643917
648420,35.158125
648764,35.123726
648897,35.1103169
648961,35.1040397
648968,35.1033253
649015,35.0986812
649104,35.0896844
649192,35.0808506
649213,35.0787659
649413,35.0587748
649617,35.0383441
649836,35.0165645
649978,35.0023664
650013,34.9987902
650313,34.9687804
650432,34.9568092
650474,34.9527348
650589,34.9412827
650783,34.9217681
650814,34.9186942
650836,34.9165217
650838,34.9163862
651029,34.89721
651292,34.8709098
651353,34.864809
651498,34.8502287
651891,34.8109277
651988,34.8012596
652028,34.7973506
652104,34.7896832
652109,34.7891735
652724,34.7276726
652837,34.7163931
652961,34.7040851
653004,34.6996924
653010,34.6990607
653095,34.6906013
653146,34.6855878
653156,34.6844749
653179,34.6821409
653311,34.668975
653382,34.6619064
653780,34.6221344
653890,34.6111503
654087,34.5913477
654307,34.5693525
654456,34.5544838
654746,34.5255342
654875,34.512537
654918,34.5082696
654987,34.5013704
655073,34.4928471
655607,34.4394264
655645,34.4356452
655662,34.4339669
655695,34.4305847
655791,34.4209406
655949,34.405141
656458,34.3542081
656835,34.3165771
656869,34.3131808
657107,34.2894394
657132,34.2869008
657219,34.2781755
657296,34.2704942
657312,34.2688481
657711,34.2290513
657854,34.2146607
658098,34.190243
658137,34.1864409
658211,34.1790287
658279,34.1721138
658312,34.1689428
658336,34.1664629
658375,34.1625813
658378,34.1623094
658381,34.1620293
658629,34.1372223
658642,34.1358975
658687,34.1313788
658738,34.1263206
659015,34.0985941
659034,34.0967903
659186,34.0815293
659297,34.0703538
659540,34.0460761
659867,34.0134024
659914,34.008765
660002,33.9999706
660043,33.9957802
660166,33.9834533
660168,33.9832469
660227,33.9774126
660345,33.9657152
660361,33.964027
660440,33.9560203
660788,33.9212637
661207,33.8793688
661356,33.8644589
662218,33.7782806
662315,33.7686185
662605,33.7396341
662682,33.7319546
662778,33.7223262
662814,33.7186023
663093,33.6907471
663094,33.6906921
663150,33.6851074
663366,33.6635431
663390,33.6611022
663531,33.6470025
663639,33.6362119
663682,33.6318872
663861,33.6140043
664074,33.5927563
664211,33.5789958
664236,33.5764985
664445,33.5555983
664725,33.5276649
664794,33.5206446
664944,33.5057888
665062,33.4938412
665128,33.4872673
665285,33.4716372
665339,33.4662515
665413,33.4587298
665444,33.4556454
665529,33.4472139
665650,33.4352172
665874,33.4127623
665917,33.4083876
666089,33.391079
666157,33.3844041
666310,33.3691181
666433,33.3567809
666847,33.3153575
666850,33.315108
666971,33.3029529
667138,33.2863936
667316,33.2685758
667330,33.2671329
667406,33.2595045
667541,33.245967
667636,33.236499
667924,33.207782
668007,33.1994434
668018,33.1983102
668022,33.1979462
668251,33.1750273
668412,33.1589198
668481,33.152049
668628,33.1373259
668652,33.1349429
668734,33.1267081
668740,33.1260873
668858,33.1142726
668904,33.1096666
668942,33.1058197
669002,33.0998544
669321,33.067953
669359,33.0641746
669460,33.0541781
669745,33.0255921
669874,33.0127121
669974,33.0027137
670120,32.9881794
670187,32.9813712
670321,32.9679889
670323,32.9677947
670373,32.9628568
670493,32.9508672
670887,32.9114237
670996,32.9005616
671070,32.8931089
671221,32.8779914
671323,32.8678589
671368,32.8633244
671399,32.8601632
671419,32.8582499
671742,32.8258896
671912,32.8088835
671993,32.8008447
672020,32.7980956
672067,32.7934194
672111,32.7890331
672156,32.7844609
672339,32.7662192
673334,32.6667675
673511,32.6489522
673818,32.6183225
673859,32.6141585
674065,32.5936511
674080,32.5921506
674540,32.5460823
674564,32.5438105
674584,32.5417553
674709,32.5292353
674789,32.5212325
674987,32.5014492
675098,32.4902502
675298,32.4703097
675414,32.4587192
675470,32.45308
675555,32.4446232
675868,32.4133616
676042,32.3958789
676115,32.3885973
676262,32.373859
676777,32.3223107
676919,32.3082389
677139,32.2861987
677173,32.2828024
677198,32.2802507
677298,32.2702907
677309,32.2692548
677373,32.2628
677394,32.2607015
677424,32.2577104
677759,32.2241382
677838,32.2163312
677978,32.2022372
678084,32.191653
678108,32.1892475
678305,32.1695912
678617,32.1383824
678749,32.1251999
678792,32.1208547
678808,32.1193503
678897,32.1104417
678911,32.1089913
678928,32.1072761
679109,32.089171
679357,32.0643845
679665,32.03353
679865,32.013552
679952,32.004943
680102,31.9899151
680347,31.9654817
680548,31.945285
680958,31.9042819
681441,31.8559796
681460,31.854084
681479,31.852167
681755,31.8246135
682064,31.7937015
682091,31.7909745
682367,31.7634626
682438,31.7563948
682822,31.7179583
682835,31.7166279
682997,31.7004381
683122,31.6879928
683296,31.670538
683499,31.6501707
683693,31.6308196
683776,31.6225313
683804,31.6196503
683924,31.6076858
684245,31.575655
684752,31.5248088
684781,31.5219375
684996,31.5004912
685049,31.4952177
685177,31.4823321
685390,31.4610937
685437,31.4564577
685442,31.4559034
685511,31.449047
685919,31.4081704
685938,31.4062595
686144,31.3857424
686257,31.3744185
686354,31.3646407
686361,31.36396
686618,31.3383782
686849,31.3151538
687071,31.2930467
687137,31.2863761
687147,31.2853998
687337,31.2664147
687697,31.230295
687748,31.2252269
687792,31.2209043
687935,31.2065638
688005,31.1996498
688201,31.1799197
688389,31.1612283
688510,31.1490312
688518,31.1482824
688685,31.1315468
689397,31.0604951
689484,31.051633
689776,31.0224939
689777,31.0223137
689911,31.00908
689999,31.0002201
690042,30.9959068
690248,30.9753737
690507,30.9494074
690745,30.925611
690789,30.9212066
690802,30.9199282
690826,30.9174754
690842,30.9158893
690893,30.9108405
691161,30.8840139
691162,30.8838943
691196,30.88043
691738,30.8263749
691885,30.8115669
691946,30.8055494
692147,30.7854088
692253,30.7747353
692435,30.7566626
692530,30.7471127
692531,30.7470668
692577,30.7423909
693051,30.6950352
693175,30.6825119
693239,30.676175
693352,30.6648364
693689,30.6311813
693731,30.6270236
694033,30.5967698
694349,30.5652432
694427,30.5573572
694498,30.5503443
694768,30.5233655
694923,30.5078507
694931,30.5069828
695035,30.4964937
695152,30.4849291
695788,30.4212937
695910,30.4090511
695918,30.4082722
695924,30.4077717
696222,30.3778431
696227,30.3774234
696311,30.3690109
696422,30.3578821
696459,30.3542322
696550,30.3451816
696686,30.3314852
696830,30.3170878
696927,30.3074311
697073,30.2928459
697117,30.2883936
697131,30.2869847
697222,30.2777891
697286,30.2714611
697470,30.253043
697488,30.2513342
697688,30.2312878
697698,30.2302858
697710,30.2290995
697711,30.2289565
697881,30.2120777
698115,30.1886649
698117,30.1884809
698648,30.1353342
698692,30.1308985
699076,30.0925807
699345,30.065566
699472,30.0528564
699481,30.0519699
699556,30.0445261
699569,30.0431619
699698,30.0302922
699739,30.0261199
699950,30.0051241
700410,29.9590241
700434,29.9566534
700438,29.9563609
700544,29.945759
701076,29.8925187
701426,29.8575138
701476,29.8524735
701478,29.8522614
701524,29.8476819
701534,29.8466243
701541,29.8460126
701655,29.8346024
701662,29.8338533
701744,29.8257784
701750,29.8251303
701900,29.8101346
701930,29.8070756
702336,29.7664999
702526,29.7475314
702660,29.7341076
702667,29.7334801
702864,29.7136898
702908,29.7092748
703077,29.6924317
703162,29.6838368
703244,29.6757462
703691,29.630935
703730,29.6271319
703804,29.6196676
703970,29.6031238
703974,29.6027454
704246,29.5755077
704441,29.55594
704570,29.5430552
704604,29.5396636
704819,29.5181052
704822,29.5179564
705253,29.4748055
705258,29.4742432
705283,29.4718728
705375,29.4625649
705782,29.4219125
705811,29.4189587
705839,29.4160991
705935,29.4065318
705941,29.4059776
705946,29.4055449
706023,29.3978173
706078,29.392307
706883,29.3116995
706907,29.3094635
706909,29.3092112
707031,29.296994
707408,29.2593566
707457,29.2544624
707772,29.2229577
707790,29.2210876
707873,29.2127498
707900,29.2101494
708047,29.1953317
708161,29.1840974
708508,29.1493014
708682,29.131847
708738,29.1262384
708902,29.1098361
709042,29.095907
709143,29.0857997
709446,29.0554382
709523,29.0477822
709595,29.0405316
709881,29.0120295
709911,29.0089973
710037,28.9963811
710209,28.9791356
710455,28.954585
710532,28.9468793
710712,28.9289159
710804,28.9197084
710881,28.9120396
711001,28.8999758
711308,28.869207
711498,28.8503496
711746,28.8254532
711751,28.8249447
711812,28.8188978
712177,28.7824151
712252,28.7748735
712522,28.7478731
712626,28.7374804
713009,28.6992708
713026,28.6974999
713163,28.6837516
713279,28.6721521
713337,28.6663875
713383,28.6618119
713512,28.6489242
713651,28.6350062
713667,28.6333579
713684,28.6316788
714014,28.5987367
714116,28.5884427
715071,28.4929767
715127,28.4874299
715166,28.4835438
715301,28.4699904
715401,28.4599794
715962,28.4038339
715999,28.4002263
716058,28.3943659
716095,28.3907283
716353,28.3648193
717043,28.2957975
717078,28.292254
717102,28.2898061
717367,28.2634088
718555,28.1447175
718658,28.1343635
718758,28.1243558
719047,28.0954123
719056,28.094518
719164,28.0835788
719209,28.0792381
719220,28.078071
720083,27.9917649
720140,27.9860838
720396,27.9604821
720486,27.9514641
720595,27.9406007
720883,27.9117721
720924,27.907705
721300,27.8700256
721521,27.8479893
721529,27.8471452
721562,27.8438679
721570,27.8431072
721606,27.8394198
721764,27.8236589
721778,27.8223284
721938,27.8062293
722021,27.7980889
722064,27.7937602
722082,27.7918753
723270,27.6730606
723310,27.6691101
723323,27.6677276
723378,27.6621999
723592,27.640877
724169,27.5831933
724386,27.5615047
724618,27.5382693
724674,27.5327637
724725,27.5275252
724918,27.5082431
725166,27.4835243
725177,27.4823419
725286,27.47144
725357,27.4644062
725648,27.4352473
725914,27.4086933
725954,27.404665
725969,27.4031569
726025,27.3974949
726067,27.393407
726380,27.3620376
726911,27.3089916
727316,27.2684744
727347,27.2653897
727399,27.2601925
727446,27.2555097
727472,27.2528636
727503,27.2498621
727508,27.2492076
727661,27.2339887
727772,27.2229418
727779,27.2222238
727899,27.2101513
727909,27.2091596
728250,27.1750497
728513,27.14883
728547,27.145363
728615,27.1386128
728714,27.1287132
728814,27.1188184
728870,27.1131157
728973,27.1027594
729044,27.095627
729556,27.0444862
729831,27.016994
730078,26.9921895
730080,26.9920643
730166,26.9835149
730395,26.9605734
730474,26.9527484
730610,26.9390221
730824,26.9177338
730833,26.9168457
731010,26.8991478
731097,26.8903217
731141,26.8860157
731187,26.8813666
731189,26.8811297
731274,26.8726793
731368,26.8632548
731458,26.854346
731743,26.8258257
732125,26.7875424
732201,26.7799638
732239,26.776181
732335,26.7665964
732850,26.7151503
732908,26.7093345
732947,26.7054026
733233,26.676787
733527,26.6473113
733555,26.6446646
733584,26.6416776
733690,26.6311777
733805,26.6196098
733833,26.6169013
733995,26.6006303
734098,26.5902284
734406,26.5594693
734676,26.5324915
734858,26.5142563
735070,26.4930811
735268,26.4732317
735404,26.4597003
735498,26.4503119
735739,26.4261498
735863,26.413897
736140,26.3861032
736523,26.3477592
736682,26.3318185
736734,26.326703
736845,26.315587
737047,26.2954392
737143,26.2857928
737201,26.2799403
737203,26.2798835
737405,26.2596218
737464,26.2536873
737544,26.2457082
737553,26.2448237
737686,26.2314286
737769,26.2232079
737935,26.2065775
738277,26.1724254
738452,26.154863
738928,26.1072698
738984,26.1017831
739351,26.0650615
739490,26.0509352
739893,26.0108578
739953,26.0047963
740380,25.9620646
740429,25.9571496
740691,25.9309525
740713,25.928766
740774,25.9226436
741054,25.8946323
741412,25.858848
741528,25.8473162
741859,25.8142025
741962,25.8039278
742210,25.7790967
742286,25.7714347
742463,25.7538247
742571,25.7429498
742666,25.7335323
742914,25.7086417
743001,25.6999656
743065,25.6935819
743073,25.6928337
743244,25.6757088
743279,25.672201
743792,25.6209943
744007,25.5993082
744507,25.5493481
744527,25.5473459
744646,25.5354115
744970,25.503064
745301,25.4700344
745344,25.4656704
745350,25.4650833
745421,25.4579139
745630,25.4370602
746010,25.3990769
746455,25.3546321
746522,25.3478163
747306,25.2694772
747665,25.2336543
747753,25.2247777
747791,25.2208942
747939,25.206264
748159,25.1842367
748214,25.1787435
748369,25.1631128
748396,25.1605756
748644,25.1356613
748693,25.1307745
748846,25.1154649
749118,25.0883473
749395,25.060591
749417,25.0584241
749550,25.0451038
749679,25.0321952
749869,25.0131527
749996,25.0005906
750002,24.9998268
750120,24.9881206
750462,24.9539188
750598,24.9403577
750670,24.9331694
750705,24.9295931
750732,24.9269265
750825,24.9176882
750977,24.9023967
751630,24.8370467
751826,24.8174808
752004,24.7996348
752165,24.7836186
752176,24.7825532
752349,24.7651939
752568,24.743219
752621,24.7380511
752785,24.7215112
753099,24.6901227
753116,24.6884911
753285,24.6716126
753305,24.6696211
753360,24.6640967
753430,24.657188
753462,24.6539033
753656,24.6345517
753766,24.6235393
753876,24.6124354
754032,24.5968915
754112,24.5890062
754226,24.5774748
754398,24.5602663
754422,24.5579085
754824,24.5176766
755177,24.4823603
755249,24.4751758
755356,24.4645716
755553,24.4447932
755734,24.4266336
755836,24.4164244
756041,24.3961103
756248,24.3752888
756589,24.3412217
756591,24.3409614
756884,24.311716
757049,24.295273
757115,24.2885674
757137,24.2864229
757150,24.2850297
757598,24.2404011
757667,24.2334134
757959,24.2041794
757961,24.2039851
758106,24.1894745
758235,24.1765771
758365,24.1634776
758425,24.1575951
759295,24.070593
759307,24.0694244
759517,24.0483738
759544,24.0456614
759596,24.0404996
759716,24.0284194
759725,24.0276072
759782,24.0218069
760294,23.970756
760546,23.9455342
760753,23.9247537
760827,23.9174331
761156,23.8845056
761196,23.8804495
761273,23.8726989
761337,23.8664158
761494,23.8506603
761545,23.8456547
761626,23.8375007
761883,23.811765
762081,23.7920899
762157,23.7844288
762464,23.7535172
762610,23.7390757
762753,23.7247308
762882,23.71186
762975,23.7025928
762994,23.7007177
763089,23.6912131
763882,23.6119539
763943,23.6058318
764006,23.5995287
764199,23.5802101
764368,23.5633643
764369,23.5631842
764373,23.5627855
764684,23.5316047
764848,23.5153528
764979,23.5021962
764998,23.5004467
765120,23.4880797
765125,23.4876044
765467,23.4534273
765645,23.4355449
765751,23.4250179
765832,23.4169017
765953,23.4047848
766142,23.3859586
766233,23.3767548
766283,23.3718137
766335,23.3666727
766672,23.3328647
766697,23.3303852
766790,23.3212173
766892,23.3109237
766993,23.3007747
766999,23.3002401
767097,23.2903716
767121,23.2879218
767127,23.2874686
767980,23.2020448
768278,23.1724226
768285,23.1715755
768360,23.1642067
768454,23.1546316
768474,23.1527513
768818,23.118325
768952,23.1049419
768989,23.1012484
769026,23.0974751
769401,23.0599346
769645,23.0355975
769745,23.0256112
769983,23.0017764
770141,22.9860139
770261,22.9740165
770327,22.9673545
770439,22.9562197
770750,22.9250866
770841,22.915965
770847,22.9154394
771108,22.8892612
771211,22.8789772
771304,22.8697036
771451,22.8550687
771720,22.8281096
771785,22.8216264
771805,22.8195851
772514,22.7486961
772876,22.7124976
773290,22.6711147
773724,22.6276852
773810,22.619167
773833,22.6167813
773899,22.6101146
774073,22.5929371
774074,22.5926836
774649,22.5352657
774974,22.5027702
775450,22.4551473
775451,22.4549901
775458,22.4543143
775573,22.4427363
775799,22.4202995
776296,22.3704574
776365,22.3635873
776679,22.3322049
776862,22.3138946
776967,22.3033672
777037,22.2964697
777078,22.2923475
777326,22.2675161
777442,22.25588
777482,22.2519532
778655,22.1345768
778793,22.1208785
779136,22.0865056
779433,22.0568615
779435,22.0565943
779464,22.0537036
779806,22.0195613
779946,22.0056097
779967,22.003478
780064,21.9937439
780373,21.9628295
780508,21.9492747
780599,21.9402148
781040,21.8960543
781397,21.8604188
781429,21.857222
781459,21.854102
781962,21.8039019
782252,21.7749207
782256,21.7744958
782381,21.7620179
782406,21.7594329
783103,21.6897612
783313,21.6688517
783317,21.6684
783927,21.607417
783938,21.6062727
784091,21.591001
784155,21.5844849
784405,21.5596423
784850,21.5151904
785062,21.4938467
785188,21.481253
785307,21.469422
785373,21.4628737
785715,21.4285999
785947,21.4053385
785978,21.4022896
786028,21.3972485
786232,21.3768666
786377,21.3623848
786645,21.3355535
786758,21.3242611
786829,21.3172037
786879,21.3122108
787036,21.2964288
787193,21.2808198
787341,21.2659809
787436,21.256536
787488,21.251339
787501,21.2499728
787515,21.2486307
787886,21.2114582
788144,21.1857662
788179,21.18216
788400,21.1601176
788449,21.1551906
788462,21.1538492
788630,21.137145
788862,21.1138693
789085,21.091515
789163,21.0836559
789333,21.0667562
789460,21.0541688
789534,21.0467629
789652,21.0348641
789757,21.0243813
790010,20.9990768
790126,20.9874333
790444,20.9556526
790616,20.9385491
790745,20.9256252
791366,20.8635137
791502,20.8498332
791526,20.847505
791866,20.8133848
792075,20.7926421
792454,20.7547129
792657,20.7343327
792704,20.7297808
792861,20.7139102
793137,20.6864265
793422,20.6579278
793696,20.630438
793704,20.6296981
794047,20.5953182
794099,20.5900577
794120,20.5880466
794358,20.5642692
794360,20.5641322
794439,20.5562034
794575,20.5426047
794661,20.5339493
794773,20.5227735
794783,20.5217535
794803,20.5197388
794991,20.5009703
795089,20.4912037
795521,20.4479714
795528,20.4472838
795664,20.4337347
795797,20.420375
795814,20.4186333
796060,20.3941282
796304,20.3697133
796945,20.3056164
797169,20.2832313
797605,20.2396228
797892,20.2109014
798001,20.2001196
798006,20.1994358
798348,20.1652707
799018,20.0983484
799092,20.0909071
799292,20.0709379
799413,20.0588085
799440,20.0561687
799590,20.0410496
800006,19.9995671
800388,19.9613585
800838,19.9162395
800845,19.9156315
800882,19.9118978
800900,19.9100697
801720,19.8280056
802628,19.7372495
802671,19.7330354
802693,19.7308407
802809,19.7191895
802957,19.7044408
803122,19.6879473
803315,19.6686077
803404,19.6596639
803539,19.6462221
803552,19.6449243
803962,19.6039337
804218,19.5783433
804233,19.5767319
804594,19.5406745
804699,19.5301051
805221,19.4780373
805507,19.4493894
805665,19.4336215
806260,19.3740262
806945,19.30567
807064,19.2936403
807199,19.2802387
807356,19.2645059
807399,19.2601905
807428,19.2572865
808494,19.1506681
808932,19.1069648
809491,19.0510006
809510,19.0490365
809730,19.0270808
809742,19.0259064
809890,19.0111449
809979,19.0021698
810153,18.9847731
810530,18.9471012
810852,18.9149437
810991,18.9009316
811168,18.8833253
811278,18.8722768
811558,18.8442838
812142,18.7860001
812177,18.7823902
812316,18.7685377
812360,18.7641359
812657,18.734341
812843,18.7157077
813149,18.685241
813158,18.6842458
813263,18.6737168
813475,18.6526513
814434,18.556649
814517,18.5483614
814525,18.5476987
815017,18.498317
815113,18.4887372
816313,18.368777
816571,18.342988
816806,18.3194553
817131,18.2869421
817297,18.2704755
817722,18.2279131
817750,18.2251293
818263,18.1737931
818634,18.1367145
819418,18.0583466
819510,18.0490502
819809,18.0192132
820760,17.9241348
820838,17.9163772
821015,17.8986974
821077,17.8924035
821434,17.8567569
821534,17.8465665
821597,17.8404776
822089,17.7911637
822244,17.7756879
822471,17.7530221
822733,17.7267923
822754,17.7247098
822966,17.7035794
823032,17.6968808
823527,17.6473457
823632,17.6369907
823737,17.6264263
824128,17.5873961
824409,17.5592432
825099,17.4901338
825152,17.4849323
825588,17.4412508
826724,17.3277004
826847,17.3153962
826957,17.3043191
827306,17.2694594
827697,17.2305103
827712,17.2289119
827713,17.2287912
827748,17.2253906
828151,17.1849802
828163,17.1837954
828266,17.1735495
828536,17.14648
829136,17.0864627
829651,17.0348873
830028,16.9972532
830110,16.9890527
830255,16.9746079
830748,16.9252695
830902,16.9100079
831287,16.8713471
831439,16.85627
831537,16.846411
831579,16.8422403
831896,16.8105373
832026,16.7973891
832109,16.7891994
832182,16.7818869
832294,16.7706434
833057,16.694423
833160,16.6841858
833278,16.6721663
834072,16.5928733
834611,16.5389377
834998,16.5003036
835059,16.4941837
835123,16.4877697
835469,16.4532345
835567,16.4434818
836087,16.3915331
836160,16.384063
836162,16.383809
836231,16.377028
837070,16.2931805
837176,16.2825407
837296,16.2705803
837310,16.2690887
837492,16.2508695
837510,16.2491058
837745,16.2255835
837760,16.2241332
837806,16.2195485
838256,16.1745524
838342,16.1659255
839061,16.0940123
839090,16.0911397
839737,16.0263019
839775,16.0226105
839936,16.0065026
839939,16.0062107
840185,15.9815956
840461,15.9540216
840609,15.9391713
840634,15.9367565
840774,15.9227237
840794,15.9207075
840821,15.9179651
841227,15.8774408
841814,15.8187103
841896,15.8104622
842203,15.7797972
842291,15.7710315
843840,15.6161276
844399,15.5602244
844504,15.5497046
844606,15.5395513
844688,15.5313619
844866,15.5135369
845208,15.4792706
845211,15.4789471
845399,15.4601728
845744,15.4257977
845897,15.4104141
846049,15.3953063
846101,15.389994
846396,15.3604871
846400,15.3600963
847262,15.2738954
847320,15.2680613
847371,15.2629426
847687,15.2314251
847725,15.2276527
848000,15.2002222
848036,15.1964783
848041,15.1959824
848223,15.1777614
849867,15.0134563
850066,14.9935407
850148,14.9852562
850380,14.9620549
850861,14.9140476
851263,14.8738192
851473,14.8528379
851799,14.8201559
852041,14.7959061
852102,14.7898563
852110,14.7891344
852723,14.7279056
853006,14.6994785
853106,14.6896138
853247,14.6754415
853347,14.6653303
853390,14.6611107
853857,14.6144432
854336,14.5663787
854727,14.5274322
854759,14.5242586
855043,14.4958199
855099,14.4901969
855541,14.4459914
855928,14.4072884
856690,14.3310412
857208,14.2792656
857581,14.2419792
857966,14.2035057
858040,14.1960722
858386,14.1614565
